ජාතීන්ගේ ධනය ග්‍රන්ථය රචනා කරන ලද්දේ - ,ඇඩම් ස්මිත්
හොඳ ඔළුවක් හා හොඳ හදවතක් හැමවිටම පැරදවිය නොහැකි සවිමත් සබඳතාවකි - ,නෙල්සන් මැන්ඩෙලා
ලෝක ගුරු දිනය ශ්‍රී ලංකාවේ සමරනු ලබන්නේ - ,ඔක්තොම්බර් 6
කාර්මික විප්ලවය ආරම්භ වූ රට - ,එංගලන්තය
ඔයාගෙ කැමතිම රට තියෙන්නෙ මොන මහද්දිපයෙද?,ආසියා මහද්දිපෙ.
ඔයා කාර්  එකක් ගන්න කැමතිද/,ඔව් අනිවාර්‍යෙන්ම.
අපි අර අඹ ගහෙන් අඹයක් කමුද?,හා කමු.
ඔයාට ගස් නගින්න දන්නවද?,ඔව් අනිවාර්‍‍යෙන්ම.
ඔයාට පුලුවන්ද චිත අදින්න?,මට බැහැ.
අර සතාගෙ නම මොකක්ද/,එ බූවෙක්.
ලෝකයේ දෙවන විශාලතම ජනගහනය සිටින රට - ,ඉන්දියාව
ඉන්දියාව නිදහස ලැබූ වසර - ,1947
ලෝකයේ මුලින්ම මුදල් නෝට්ටු භාවිතා කළ රට චීනය ජයග්‍රහණයට පියවරුන් සියයක් සිටින අතර පරාජය අනාථයෙකි - ,ජෝන් එෆ් කෙනඩි
ආසියාවේ ප්‍රථම ගුවන්විදුලි සේවය - ,කලම්බු රේඩියෝ
1996 ලෝක කුසලාන ක්‍රිකට් තරඟාවලිය පැවති ක්‍රීඩාංගනය -,ලාහෝරයේ ගඩාෆි ක්‍රීඩාංගනය
ඉන්දියාවේ ධනවත්ම පුද්ගලයා ලෙස සැලකෙන්නේ - ,මුකේෂ් අම්බානි
නව්‍යකරණයේ ඉහළම සමාගම ලෙස වර්තමාන ලෝකයේ සැලකෙන්නේ - ,ඇපල්
රෝඩ් සේෆ්ට් ලෙජන්ඩ් ක්‍රිකට් තරඟාවලිය පැවැත්වෙන රට ,ඉන්දියාව
වගා කිරීම අස්වැන්න නෙළා ගැනීම තරම් පහසු නොවේ,ගතාරේ
ලොව දිගම ආණ්ඩුක්‍රම ව්‍යවස්ථාව හිමි රට ,ඉන්දියාව
ඔයාට පුලුවන්ද ඔයාගෙ පොන් නම්බර් එක මට දෙන්න?,ඔව් මට පුලුවන්.
අපි දෙන්නා දුවන තරගයක් තියමුද?,හා තියමු.
දැන්නම් මහන්සියි නෙඩ්ද?,ඔව් ගොඩක් මහන්සියි.
ඔයාට හෙටත් පන්තිද?,නැහැ මට හෙට පන්ති නැහැ.
එහෙනම් අය කවද්ද පන්ති තියෙන්නෙ?,අය තියෙන්නෙ සදුදා.
එහෙනම් අපි හෙටත් මෙ වෙලාවට එමුද?,හා එමු.
ඔයාට ඒන්න පුලුවන්ද?,ඔව්ව් පුලුවන්.
අපි හෙට ඇවිදින්න යමුද?,හා යමු.
හෙට සට්ත්තු වත්ත බලන්න යමුද?,හා යමු.
ආසම පුද්ගලයා කව්ද?,චනුක්ස්.
අපි ඔන්ලලයින් සල්ලි හොයමුද?,හා
ඔයා ඩ්දන්නවද එවා ගැන?,ඔව් මම දන්නවා.
අපි එහෙනම් එක කරමූද?,හා අපි කරමු.
ඔයාට ක්‍ලු පාට සපත්තු දෙකක් තියෙනවද?,ඔව් මට තියෙනවා.
ඔයා කැමතිම මල මොකක්ද/,සෙපාලිකා මල.
ලොව මාධ්‍ය නිදහස අඩුම රට -,උතුරු කොරියාව
යුක්‍රේනයේ අගනුවර වන්නේ - ,කියු
ආසියාවේ ප්‍රථම ඔලිම්පික් තරඟාවලිය පැවැත් වූ රට - ,ජපානය
උගත්කමට ආඩම්බර වීම තරම් නූගත්කමක් නැත - ,ඒබ්‍රහම් ලින්කන්
ක්‍රිකට් ක්‍රීඩාවේ පියා - ,විලියම් ගිල්බට් ග්‍රේස්
2020 වසරේදී එළි දැක්වූ A Promised Land කෘතිය රචනා කරන ලද්දේ -,බැරක් ඔබාමා
ඇමරිකාවේ ජන්ද විද්‍යාල ගණන - ,538
ජාත්‍යන්තර ක්‍රිකට් කවුන්සිලයේ මූලස්ථානය පිහිටා ඇත්තේ - ,නෙදර්ලන්තයේ හේග්
නාසා ආයතනයේ ලාබාලතම තානාපතිවරයා වන ලාංකීය දරුවා - ,මේඝ මහිම
2023දී දැවයෙන් කරන ලද චන්ද්‍රිකාවක් ගුවන්ගත කිරීමට සූදානම් රට - ,ජපානය
අපි සින්දුවක් අහමුද/,හා අහාමු.
ඔයා කැමති සින්හල සින්දුවක නමක් කියන්න/,අල්ලන් යන්න බැරි ආතක්.
ඔයා විහිලු වලට කැමතිද?,ඔව් අනිවාර්‍ර්‍යෙන්ම.
ඔයා හොද විහිලුකාරයෙක් වගෙ?,ඔව් ඇත්තටම.
දෙමළ සින්දු අහලා තියෙනවද?,ඔව් අහල්ලා තියෙනවා.
ඔයාගෙ උපන් දිනය කවද්ද?,2005.08.16
ඔයා කැමතිම විශය මොකක්ද?,තොරතුරු තාක්ෂණය.
ඔයා යන්න කැමතිම රට මොකක්ද?,ඔස්ට්‍රේලියාව.
ඔයාගෙ හොදම යාලුවාගෙ නම මොකක්ද?,රොශෙල්.
ඔයාගෙ අම්මාගෙ නම මොකක්ද?,චන්ද්‍රකාන්ති.
ඔයාගෙ තාත්තාගෙ නම මොකක්ද?,සුනිමල්.
ඔයාගෙ හොදම යාලුවග්ගෙ විනොදාන්න්ශය මොකක්ද?,සෙල්ලම් කරන එක.
ශ්‍රී ලංකාවේ පළමුවෙන් ලබාදුන් කොවිඩ් ආරක්ෂණ එන්නත -,සයිනෆ්ෆොම්
මානව හිමිකම් පිළිබඳ එක්සත් ජාතීන්ගේ මහ කොමසාරිස්වරිය වන්නේ - ,මිෂෙල් බැචලේ
මධ්‍යම අධිවේගී මාර්ගයේ තෙවැනි අදියර ක්‍රියාත්මක වන්නේ - ,පොතුහැර සිට ගලගෙදර දක්වා
2020 වසරේදී පොදු රාජ්‍ය මණ්ඩලයේ සාමජිකත්වය ලබාගත් රට - ,මාලදිවයින
හයිඩ්‍රජන් ලෝහය නිර්මාණය කිරීමේ ව්‍යාපෘතියට සම්බන්ධ වූ ශ්‍රී ලාංකිකයා - ,රංග ඩයස්
ලොව වැඩිම ඉස්ලාම් ජනගහනයක් සහිත රට?,රංග ඩයස්
ශ්‍රී ලංකාවේ ඇති රැම්සාර් තෙත්බිම් ගණන ,රංග ඩයස්
ශ්‍රී ලංකා නීතීඥ සංගමයේ සභාපතිවරයා වන්නේ - ,සාලිය පීරිස් මහතා
කිරිවල ඝනත්වය මනින උපකරණ - ,ලැක්ටෝමීටරය
ශ්‍රී ලංකාවේ වර්තමානයේ පවතින වනගහනය -ං,ඔව්
ලෝක ජල දිනය සමරනු ලබන්නේ - ,මර්තු 22
ශ්‍රී ලංකාවේ ඇති ප්‍රධාන ගංගා ගණන -,103
එක්සත් ජාතීන්ගේ මානව හිමිකම් කවුන්සිලයේ මහකොමසාරිස්වරියගේ සම්පූර්ණ නම - ,වෙරෝනිකා මිෂෙල් බැචලේ ජෙරියා
පොල් ශාඛයේ නිජබිම - ,හවායි දූපත්
වැඩිම චන්ද්‍රයන් සංඛ්‍යාවක් අයත් ග්‍රහ ලෝකය - ,බ්‍රහස්පති ග්‍රහයා
සඳෙහි ස්ථාවර පර්යේෂණ මධ්‍යස්ථානයක් පිහිටුවීමට සූදානම්වන රටවල් දෙක - ං,බ්‍රහස්පති ග්‍රහයා
අනගාරික ධර්මපාලතුමාගේ නම - ,දොන් ඩේවිඩ් හේවාවිතාරණ
දුරේක්ෂ භාවිතා නොකර ගණිතමය අනාවැකි මඟින් සොයාගනු ලැබූ පළමු ග්‍රහලෝකය - ,නෙප්චූන්
අභ්‍යවකාශයට ගිය පළමු ඇමරිකානුවා - ,ඇලන් ශේපර්
සූවස් ඇළේ දිග - ,කිලෝමීටර් 193
අපි හෙට සත්ත්තු වත්ත බලන්න යමුද?,හා
ඔයා එනවද මාත් එක්ක යන්න?,ඔව් අනිවාර්‍යෙන්ම.
අපි මොකෙද යන්නෙ?,බ්‍ස් එකෙ 
ඔයාට එන්න පුලුවන්ද?,ඔව් පුලුවන්.
අර තියෙන්නෙ සත්තු වත්ත නෙද?,ඔව් එක තමා.
අර ඉන්න කුරුල්ලගෙ නම මොකක්ද?,එ කොව්ලෙක්.
එතකොට ආර ඉන්නෙ මයිනෙක්ද?,ඔව්.
ඔයා පාත්තයො ඩ්දැකලා තියෙනවද?,නැහැ.
අර ඉන්නනෙ පාත්තයෙක් නෙද?,ඔව්.
ඔයාට පුලුවන්ද මට බයික් පදින්න පුරුදු කරන්න?,ඔව් මට පුලුවන්.
කවදද ඔයා ආය මෙහෙ එන්නෙ?,පුලුවන් දවසක එන්නම්.
අපි ඉන්‍ග්‍රිසි කොස් එකක් කරමුද?,හා
හොහෙද?,පන්තියක
කවද්ද?,හෙට
අප්ප කන්න කැමතිද?,ඔව්
ඔයා කොත්තු වලට ආසද/,ඔව්
ඉදිආප්ප කමුද?,හා.
පිට්ටු කාලා තියෙනවද?,ඔව්.
ආස්මි කන්න ආසද?,නැහැ.
වඩෙ කන්න ආසද?,ඔව්
ඔයා කසාද බැදලද?,ඔව්.
දැන් වෙලාව කියද?,11.3
ඔයාගෙ කැමතිම නිලිය කව්ද?,රොශෙල්'
අප්පි අරයාට උදව් කරමුද?,හා.
අර පෙන්නෙ පොල් ගහක්ද?,ඔව්.
ඔයා කැමතිද මෙ ඇදුමට?,නැහැ.
ලොව වැඩිම ඉස්ලාම් ජනගහනයක් සහිත රට - ං,රංග ඩයස්
ඔයාගෙ හොදම යාලුවාගෙ නම මොකක්ද?,අවිශ්ක.
ශිෂ්ශත්වය විභාහගයට ලකුණු කියද?,200
දැන් වේලාව කියද?,10.30.a.m
නැවත කොරොනා විය්‍යාප්ත වන බව ඔබ දැන්නුවත්ද?,ඔව්.
නැවත මුව ආවරණ පැලදගැනිමට සිදු වෙයිද?,කියන්න බැ.
ඔයා කොරොනා ආරක්ෂක බෙහෙත ගත්තාද?,ඔව්.
නැවත රට අඩපණ වෙයිද?,කියන්න බැ.
හෙට ඔයාට පන්තිද?,ඔව්.
මාත් එන්නද යන්න?,හා.
අපි අර අනොදා ගෙඩිය කමුද?,හා කමු.
අද අපි අපෙ ගෙදර යමුද?,හා යමු.
ඔයාගෙ සාමානය දැනුම කොහොමද?,හොදයි.
ආපි කවද රට යන්නෙ?,ලබන සතියෙ.
මෙ රටේ මිනිසුන් හොදයිද?,ඔව් ඇත්තටම.
අපි මෙ රටෙ රැකියාවක් කරනවද?,ඔව් කරනවා.
අපි නවතින්නේ කොහෙද?,හොටලයක.
අපි අද රැට කන්නෙ මොනවද?,අපි පීසා කමු.
මෙ රටට හිම වෑටෙනවද?,ඔව් වැටෙනවා.
ඔයා මොන රටෙද?,මම ශී ලන්කාවෙ.
අපි මොනවා හරි බොමුද?,හා.
අර පෙන්නෙ උදයානයක්ද?,ඔව්.
අපි හෙට වැඩට යනවද?,ඔව්.
ඔයාට රැකියාවක් තියෙනවද?,ඔව් මට තියෙනවා.
මෙ රට ගොඩක් ලස්සනයි නේද?,ඔව් ඇත්තෙන්ම.
අර සතාගෙ නම මොකක්ද?,සිබ්‍රා.
මෙ රටෙ ගොවිතැන් කරනවද?,ඔව් ඇත්තෙන්ම.
ඔයා රට යන්නේ පලවෙනි පාරටද?,ඔව්.
අපිට සෙනේසුරාදා නිවාඩුද?,ඔව්.
අපි එදාට එලියට ගිහින් කමුද?,හා.
ඔයා එකට කැමතිද?,ඔව්.
ඔයාගෙ පොන් නම්බෙර් එක දෙන්න පුලුවන්ද?,ඔව්.
ඔයා පරිගණක වැඩ දන්නවද?,ඔව්.
අපි ක්‍රිඩා කරන්න යමුද?,හා යමු.
මෙ ලග චිත්‍රපටි ශාලාවක් තියෙනවද?,ඔව් තියෙනවා
අපි චිත්‍රපටයක් බලන්න යමුද?,හා යමු.
ඔයා දෙමල භාශාව දන්නවද?,ඔව්.
ඔයා ලතින් භාෂාව දන්නවද?,නැහැ.
අපි නවතින්නෙ මෙතනද?,ඔව් මෙතන.
අද අපි කඩෙන් කමුද?,හා.
අර මොකක්ද  පෙන්නෙ.,"වෙන නගරයක්,"
අපි කොහොමද ඒතැනට යන්නෙ?,දන්නැ.
අපි මෙතන ඉමුද?,හා
අපිට හෙට නිවාඩුවක් දෙනවද?,ඔව්.
අපි හෙට වෙන නගරයකට යනවද?,ඔව්.
එ නගරය ගොඩක් දුරද?,ඔව්.
බොන්න මොනවා හරි ඉල්ල ගාමුද?,හා
අපිට හෙට මොනාද කරන්න තියෙන්නෙ?,රස්සාවට යන්න.
රස්සාව ගොඩක් ආමාරුද?,නැ.
ඔයා ලන්කාවෙ ඉන්නකොට රැකියාවක් කරලා තියෙනවද?,ඔව්.
ඔයාට පුලුවන්ද මට්ට මෙ වැඩෙට උදව් කරන්න.,ඔව් පුලුවන්.
ඔයාට පුලුවන්ද හෙට මගෙ වැඩ ටිකත් එක්ක කරන්න.,ඔව් පුලුවන්.
ඔයාට හෙට වැඩට එන්න පුලුවන්ද?,ඔව් පුලුවන්.
ඔයාව මෙ රැකියාව කරන්නා කැමතිද?,ඔව්ව්.
අපි නාඑවතිලා ඉන්න තැනට මෙතාන ඉදන් ගොඩාක් දුරද?,නැහැ.
අපි එතනට මොකෙද යන්නෙ.,බස් රතයක.
ඔයා උසස් අදයාපනය හදාරා තියනවාද?,නැහැ.
ඔයාට එ රැකියාව කාරන්න සුදුසුකම් තියෙනාවද?,ඔව්.
සුභ අනාගතයක් යාළුවා.,සුභ අනාගතයක් යාළුවා.
ඔයාගෙ උපන් දිනය කවද්ද?,"2005,දෙසැම්බර්,06"
අපි අද මෙතන නවතිමූ?,හා.
ඔයාට න්නිවාඩු දවසක අපි ඇවිදින්න යමුද?,හාඅ.
හොල්මන් විශ්වාස කරනවාද?,ඔව්
 ඔහු කොහිද?,අපෙ ගමෙ
 මේ මොකද්ද?,ඇදුමක්
ඔබ දුක්වන්නේ ඇයි?,නිකම්
ඔබ ගෙවන්න කැමති කොහොමද?,එක පාර
මට එන්න පුලුවන්ද?,ඔව් පුලුවන්
ඔහු නිදීද?,ඔව්.
ඔබ මාව දන්නවද?,නැහැ.
මගෙ පොත ඔබ ලග තීයෙනාවද?,ඔව්
එය කොතර්‍රම් විශාලද?,ගොඩක්.
ඔබට සහය විමට මට හැකිද?,ඔව්.
මට සහය විමට ඔබට හැකිද?,ඔව්.
ඔබට ඉන්ග්‍රිසි කතා කල හැකිද?,ඔව්.
මෙයට කොතරම්  දුරද?,ටිකක් දුරයී.
දැන් වෙලව කියද?,අටයි.
මෙහි මීල කියද?,සියයි.
ඔබ ඉන්නෙ කොහිද?,ශි ලන්කාවෙ.
හොදින් ඉන්නවද?,ඔව්.
හුග කාලෙකින් දැක්කෙ?,ඔව් නෙ.
ගිහින් එන්නම්?,හරි ගිහින් ඒන්න.
සුබ දවසක්?,ඔයාටත්.
ඔයාට තෙරෙනවද?,නැහැ.
මට ඔබව තෙරුම් ගන්න බැ.,එහෙමද?
කරූණාකරලා හෙමින් කියන්න?,හා.
කරුණාකරලා මට එක ලියලා දෙන්න පුලුවන්ද?,පුලුවන්.
ඔබ ඉන්ග්‍ර්‍රිසි කතා කරනවාද?,නැහැ.
ඔබ සීන්හල කතා කර්‍රනවද?,ඔව්.
මට  එය කියන්න පූලුවාන්ද?,ඔව්.
වසිකිලිය කොහෙද තියෙන්නෙ?,අතන..
ඔයා ගොඩාක් කරුණවන්තයි?,ස්තුතියි.
ඔයා මාත් එක්ක පොඩ්ඩක් නටන්න කැමතිද?,ඔව්.
මම ඔයට ආදරෙයි?,මමත්.
ඉක්මනට සනිප වෙන්න?,ස්තුතියි.
මට පාර වැරදිලා?,ඔව් නෙද?
මම අතරමන් වෙලා?,ඔව්.
ඔයා මේතනින් යන්න?,ව්
මට කරුණාකරලා ඉන්න දේන්න?,හරි.
මට උදව්වක් ඔනෙ?,හ්
ගිනි ගන්නවා?,එක නිවන්න.
නවතින්න?,ඇයි.
පොලීසියට කතා කරන්න?,හරි.
සුභ නත්තලක්?,ඔබටත්.
සුභ උදැසනක්?,ඔබටත්.
සුභ නව වසරක් වෙවා?,ඔබටත්.
සූභ පාස්කුවක්?,ස්ට්තුතියි.
සුභ උපන් දිනයක්!,ස්තුතියි.
සුභපැතුම්.,ස්තූතියි.
එක භාෂාවක් දැනගෙන කවදාවත් මදි?,ඇත්ත.
ඔබට කොහොමද?,මම හොදින්.
මට ඔයාත් එක්ක පුරුදු වෙන්න පුල්ලුවන්ද?,ඔව්.
ප්‍රශ්නයක් නැ?,ඔව්.
ඔයාගෙ නම මොකක්ද?,සජිත්.
මගෙ නම.,රනිල්.
ඔබව හමු විම සතුටක්?,මටත්.
ඔබ ආවෙ කොහෙන්ද?,ලන්කාවෙන්.
මම ඇමරිකානුවෙක්?,හා.
ඔයා ජිවත් වෙන්නෙ කොහෙද?,ගෙදාර.
ඔයා මෙහෙට කැමතිද?,ඔව්.
මට ඔයාගෙ දුරකතන අන්කය දෙන්න?,හා.
මාටා ඔයාගෙ ඉමේල් ලිපිනය දෙන්න පුලුවන්ද?,ඔව්.
මට උදව් කරනවද?,ඔව්.
මෙ නගර මධයද?,ඔව්.
මෙතනින් දකුණටද හැරෙන්න ඔනි?,ඔව්.
දැන්?,කෙලිම්ම යන්න.
ඔතනද තැනා?,ඔව් නවත්තන්න.
මට අසනිපයි වගෙ?,ඔයා ව්වෙක ගන්න.
මෙතන ර්දෙනවා?,කො බලන්න.
ගිලන් රතයකට කතා කරන්න?,හා.
අපි ඉස්පිරිතාලයට යමු?,බැ.
ඔයා හොදින්ද?,ටිකක්.
අර රිය අනතුරක්ද?,ඔව්.
පොලිසියට කතා කරන්න?,හා.
ඔයා ගොඩක් එවලට හරි උත්තර දුන්න බව ඔයා දන්නවද?,ඔවු.
ඔයාට වයස කීයද?,25
ඔයාට කාර් එකක් තියෙනවද?,ඔවු.
මොන පාටද?,නිල් පාට.
ඔයා මත්පැන් පානය කරනවද?,ඔවු.
ඩයිනමයිට් මුලින්ම නිපද වූයේ කවුද?,ඇල්ෆ්‍රට් නොබෙල්.
වාෂ්ප එන්ජිම නිපද වූයේ කවුද?,ජෙම්ස් වොට්.
ශිෂ්ටාචාරයේ තොටිල්ල යන විරුද්දාවලිය ලත් රට?,ඉරාකය.
රතු මකරා යන විරැද්දා වලිය අයත් රට?,චීනය.
කන තුල ඇති අස්ති ගනන.,3
කිසි විටක නින්දට නොයන රට?,නිවුයෝක්.
කතකලි නැටුම් සම්ප්‍රදාය අයත් රට?,ඉන්දියාව.
පාපන්දු ලෝක කුසලානය ඇරබි වර්ෂය?,1930
සැතපුමකට යාර කීයද?,1760
රබර් ගසේ මවු බූමිය?,බ්‍රසීලය.
ලෝකයේ කුඩාම දූපත් රාජ්‍ය?,නාවුරු.
නොබෙල් ත්‍යාගය දිනා ගත් ප්‍රතම කලු ජාතිකයා?,රැල්ෆ් ජොන්සන්.
ඇමරිකානු ධජයේ ඇති තරු ගනන?,රාම් නාත් කොවින්ද.
ඉන්දියාවේ 14 වන ජනාදිපති?,50
2017 වසර මුලින්ම උදා වූයේ?,ටොන්ගා රාජ්‍යය.
ශ්‍රී ලංකාවේ 2022 වසරෙ පන්නපු ජනාදිපතිවරයා කවුද?,ගෝඨාභය රාජපක්ෂ.
ඇමරිකානු ධජයේ ඇති තරු ගනන?,50
ඉන්දියාවේ 14 වන ජනාදිපති?,රාම් නාත් කොවින්ද.
ලෝක ආහාර දිනය කවද්ද?,ඔක්තෝම්බර් 16.
ලෝකයේ ප්‍රථම ජනාදිපති කවුද?,ඉසබෙලා පෙරෝන්.
මග්සයිසයි සම්මානය පිරිනමන ක්ෂේත්‍ර ගණන?,6
ශ්‍රීලංකාවේ මහ බැංකුව ආරම්බ කළ වර්ශය?,"1950,"
ලෝක බාලදක්ෂ දිනය කවද්ද?,පෙබරවාරි 22.
රතු කුරුස සංවිදානයේ නිර්මාතෘ?,හෙන්රි ඩුනාර්ට්.
ලොව ගැබුරු විල?,බයිකල් විල.
ලොව විශාලම දූපත?,ග්‍රීන්ලන්තය.
ලොව විෂාලම රාජ්‍ය?,රුසියාව.
ලොව විෂාලම බොක්ක?,බෙංගාලේ බොක්ක.
ලොව උසම කන්ද?,එවරස්ට්.
ලොව උසම දිය ඇල්ල?,ඒන්ජල් ය.
ලොව විෂාලම කාන්තාරය?,සහරා කාන්තාරය.
ලොව ලොකුම ප්‍රකාරය?,චීන මහ ප්‍රකාරය.
ලොව උසම ගස?,රෙඩ් වුඩ්.
ලොව කුඩාම රාජ්‍ය?,වතිකානුව.
ගුත්තිල කාව්‍ය රචනා කරේ කවුද?,ඇස්.මහින්ද හිමි.
හින්දු භක්තිකයන්ගේ මහා ධර්ම ග්‍රන්තය කුමක්ද?,භගවත් ගීතාව.
මහවැලි සංවර්ධන ව්‍යාපෘතියෙන් ඉදිවුනු විශාලම ජලාශය මොකද්ද?,රන්දෙණිගල.
හින්දු ආගමට අනුව දනය අදිපති දෙවගන කවුද?,ලක්ෂ්මි.
මහවැලි ගග මුහුදට වැටෙන ස්තානය?,ත්‍රිකුණාමලය.
ලොව ප්‍රදාන ස්වාභාවික රබර් නිෂ්පාදන රට?,තායිලන්තය.
